,location,prov_state,country,lat,long,date,cum_case,new_case,cum_death,new_death,cum_cured,new_cured,geometry
4416,Bolivia,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-11,2,2.0,,,,,POINT (-63.5887 -16.2902)
4417,Bolivia,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-12,2,0.0,,,,,POINT (-63.5887 -16.2902)
4418,Bolivia,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-13,3,1.0,,,,,POINT (-63.5887 -16.2902)
4419,Bolivia,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-14,10,7.0,,,,,POINT (-63.5887 -16.2902)
4420,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-04,1,1.0,,,,,POINT (-6.9118 61.8926)
4421,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-05,1,0.0,,,,,POINT (-6.9118 61.8926)
4422,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-06,1,0.0,,,,,POINT (-6.9118 61.8926)
4423,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-07,1,0.0,,,,,POINT (-6.9118 61.8926)
4424,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-08,2,1.0,,,,,POINT (-6.9118 61.8926)
4425,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-09,2,0.0,,,,,POINT (-6.9118 61.8926)
4426,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-10,2,0.0,,,,,POINT (-6.9118 61.8926)
4427,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-11,2,0.0,,,,,POINT (-6.9118 61.8926)
4428,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-12,2,0.0,,,,,POINT (-6.9118 61.8926)
4429,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-13,3,1.0,,,,,POINT (-6.9118 61.8926)
4430,Faroe Islands,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-14,9,6.0,,,,,POINT (-6.9118 61.8926)
4431,St Martin,St Martin,France,18.0708,-63.0501,2020-03-09,2,2.0,,,,,POINT (-63.0501 18.0708)
4432,St Martin,St Martin,France,18.0708,-63.0501,2020-03-10,2,0.0,,,,,POINT (-63.0501 18.0708)
4433,St Martin,St Martin,France,18.0708,-63.0501,2020-03-11,2,0.0,,,,,POINT (-63.0501 18.0708)
4434,St Martin,St Martin,France,18.0708,-63.0501,2020-03-12,2,0.0,,,,,POINT (-63.0501 18.0708)
4435,St Martin,St Martin,France,18.0708,-63.0501,2020-03-13,2,0.0,,,,,POINT (-63.0501 18.0708)
4436,St Martin,St Martin,France,18.0708,-63.0501,2020-03-14,2,0.0,,,,,POINT (-63.0501 18.0708)
4437,Honduras,Honduras,Honduras,15.2,-86.2419,2020-03-11,2,2.0,,,,,POINT (-86.2419 15.2)
4438,Honduras,Honduras,Honduras,15.2,-86.2419,2020-03-12,2,0.0,,,,,POINT (-86.2419 15.2)
4439,Honduras,Honduras,Honduras,15.2,-86.2419,2020-03-13,2,0.0,,,,,POINT (-86.2419 15.2)
4440,Honduras,Honduras,Honduras,15.2,-86.2419,2020-03-14,2,0.0,,,,,POINT (-86.2419 15.2)
4441,Channel Islands,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-10,1,1.0,,,,,POINT (-2.3644 49.3723)
4442,Channel Islands,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-11,2,1.0,,,,,POINT (-2.3644 49.3723)
4443,Channel Islands,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-12,2,0.0,,,,,POINT (-2.3644 49.3723)
4444,Channel Islands,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-13,2,0.0,,,,,POINT (-2.3644 49.3723)
4445,Channel Islands,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-14,2,0.0,,,,,POINT (-2.3644 49.3723)
4446,New Brunswick,New Brunswick,Canada,46.5653,-66.4619,2020-03-11,1,1.0,,,,,POINT (-66.4619 46.5653)
4447,New Brunswick,New Brunswick,Canada,46.5653,-66.4619,2020-03-12,1,0.0,,,,,POINT (-66.4619 46.5653)
4448,New Brunswick,New Brunswick,Canada,46.5653,-66.4619,2020-03-13,1,0.0,,,,,POINT (-66.4619 46.5653)
4449,New Brunswick,New Brunswick,Canada,46.5653,-66.4619,2020-03-14,1,0.0,,,,,POINT (-66.4619 46.5653)
4450,Tibet,Tibet,China,31.6927,88.0924,2020-01-30,1,1.0,,,,,POINT (88.0924 31.6927)
4451,Tibet,Tibet,China,31.6927,88.0924,2020-01-31,1,0.0,,,,,POINT (88.0924 31.6927)
4452,Tibet,Tibet,China,31.6927,88.0924,2020-02-01,1,0.0,,,,,POINT (88.0924 31.6927)
4453,Tibet,Tibet,China,31.6927,88.0924,2020-02-02,1,0.0,,,,,POINT (88.0924 31.6927)
4454,Tibet,Tibet,China,31.6927,88.0924,2020-02-03,1,0.0,,,,,POINT (88.0924 31.6927)
4455,Tibet,Tibet,China,31.6927,88.0924,2020-02-04,1,0.0,,,,,POINT (88.0924 31.6927)
4456,Tibet,Tibet,China,31.6927,88.0924,2020-02-05,1,0.0,,,,,POINT (88.0924 31.6927)
4457,Tibet,Tibet,China,31.6927,88.0924,2020-02-06,1,0.0,,,,,POINT (88.0924 31.6927)
4458,Tibet,Tibet,China,31.6927,88.0924,2020-02-07,1,0.0,,,,,POINT (88.0924 31.6927)
4459,Tibet,Tibet,China,31.6927,88.0924,2020-02-08,1,0.0,,,,,POINT (88.0924 31.6927)
4460,Tibet,Tibet,China,31.6927,88.0924,2020-02-09,1,0.0,,,,,POINT (88.0924 31.6927)
4461,Tibet,Tibet,China,31.6927,88.0924,2020-02-10,1,0.0,,,,,POINT (88.0924 31.6927)
4462,Tibet,Tibet,China,31.6927,88.0924,2020-02-11,1,0.0,,,,,POINT (88.0924 31.6927)
4463,Tibet,Tibet,China,31.6927,88.0924,2020-02-12,1,0.0,,,1.0,1.0,POINT (88.0924 31.6927)
4464,Tibet,Tibet,China,31.6927,88.0924,2020-02-13,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4465,Tibet,Tibet,China,31.6927,88.0924,2020-02-14,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4466,Tibet,Tibet,China,31.6927,88.0924,2020-02-15,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4467,Tibet,Tibet,China,31.6927,88.0924,2020-02-16,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4468,Tibet,Tibet,China,31.6927,88.0924,2020-02-17,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4469,Tibet,Tibet,China,31.6927,88.0924,2020-02-18,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4470,Tibet,Tibet,China,31.6927,88.0924,2020-02-19,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4471,Tibet,Tibet,China,31.6927,88.0924,2020-02-20,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4472,Tibet,Tibet,China,31.6927,88.0924,2020-02-21,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4473,Tibet,Tibet,China,31.6927,88.0924,2020-02-22,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4474,Tibet,Tibet,China,31.6927,88.0924,2020-02-23,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4475,Tibet,Tibet,China,31.6927,88.0924,2020-02-24,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4476,Tibet,Tibet,China,31.6927,88.0924,2020-02-25,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4477,Tibet,Tibet,China,31.6927,88.0924,2020-02-26,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4478,Tibet,Tibet,China,31.6927,88.0924,2020-02-27,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4479,Tibet,Tibet,China,31.6927,88.0924,2020-02-28,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4480,Tibet,Tibet,China,31.6927,88.0924,2020-02-29,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4481,Tibet,Tibet,China,31.6927,88.0924,2020-03-01,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4482,Tibet,Tibet,China,31.6927,88.0924,2020-03-02,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4483,Tibet,Tibet,China,31.6927,88.0924,2020-03-03,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4484,Tibet,Tibet,China,31.6927,88.0924,2020-03-04,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4485,Tibet,Tibet,China,31.6927,88.0924,2020-03-05,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4486,Tibet,Tibet,China,31.6927,88.0924,2020-03-06,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4487,Tibet,Tibet,China,31.6927,88.0924,2020-03-07,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4488,Tibet,Tibet,China,31.6927,88.0924,2020-03-08,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4489,Tibet,Tibet,China,31.6927,88.0924,2020-03-09,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4490,Tibet,Tibet,China,31.6927,88.0924,2020-03-10,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4491,Tibet,Tibet,China,31.6927,88.0924,2020-03-11,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4492,Tibet,Tibet,China,31.6927,88.0924,2020-03-12,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4493,Tibet,Tibet,China,31.6927,88.0924,2020-03-13,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4494,Tibet,Tibet,China,31.6927,88.0924,2020-03-14,1,0.0,,,1.0,0.0,POINT (88.0924 31.6927)
4495,Congo (Kinshasa),Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-11,1,1.0,,,,,POINT (21.7587 -4.0383)
4496,Congo (Kinshasa),Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-12,1,0.0,,,,,POINT (21.7587 -4.0383)
4497,Congo (Kinshasa),Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-13,2,1.0,,,,,POINT (21.7587 -4.0383)
4498,Congo (Kinshasa),Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-14,2,0.0,,,,,POINT (21.7587 -4.0383)
4499,Cote d'Ivoire,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-11,1,1.0,,,,,POINT (-5.5471 7.54)
4500,Cote d'Ivoire,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-12,1,0.0,,,,,POINT (-5.5471 7.54)
4501,Cote d'Ivoire,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-13,1,0.0,,,,,POINT (-5.5471 7.54)
4502,Cote d'Ivoire,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-14,1,0.0,,,,,POINT (-5.5471 7.54)
4503,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-04,3,3.0,,,,,POINT (-62.8333 17.9)
4504,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-05,3,0.0,,,,,POINT (-62.8333 17.9)
4505,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-06,3,0.0,,,,,POINT (-62.8333 17.9)
4506,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-07,3,0.0,,,,,POINT (-62.8333 17.9)
4507,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-08,3,0.0,,,,,POINT (-62.8333 17.9)
4508,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-09,1,-2.0,,,,,POINT (-62.8333 17.9)
4509,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-10,1,0.0,,,,,POINT (-62.8333 17.9)
4510,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-11,1,0.0,,,,,POINT (-62.8333 17.9)
4511,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-12,1,0.0,,,,,POINT (-62.8333 17.9)
4512,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-13,1,0.0,,,,,POINT (-62.8333 17.9)
4513,Saint Barthelemy,Saint Barthelemy,France,17.9,-62.8333,2020-03-14,1,0.0,,,,,POINT (-62.8333 17.9)
4514,Jamaica,Jamaica,Jamaica,18.1096,-77.2975,2020-03-11,1,1.0,,,,,POINT (-77.2975 18.1096)
4515,Jamaica,Jamaica,Jamaica,18.1096,-77.2975,2020-03-12,2,1.0,,,,,POINT (-77.2975 18.1096)
4516,Jamaica,Jamaica,Jamaica,18.1096,-77.2975,2020-03-13,8,6.0,,,,,POINT (-77.2975 18.1096)
4517,Jamaica,Jamaica,Jamaica,18.1096,-77.2975,2020-03-14,8,0.0,,,,,POINT (-77.2975 18.1096)
4518,Reunion,Reunion,Reunion,-21.1151,55.5364,2020-03-11,1,1.0,,,,,POINT (55.5364 -21.1151)
4519,Reunion,Reunion,Reunion,-21.1151,55.5364,2020-03-12,1,0.0,,,,,POINT (55.5364 -21.1151)
4520,Reunion,Reunion,Reunion,-21.1151,55.5364,2020-03-13,5,4.0,,,,,POINT (55.5364 -21.1151)
4521,Reunion,Reunion,Reunion,-21.1151,55.5364,2020-03-14,6,1.0,,,,,POINT (55.5364 -21.1151)
4522,Turkey,Turkey,Turkey,38.9637,35.2433,2020-03-11,1,1.0,,,,,POINT (35.2433 38.9637)
4523,Turkey,Turkey,Turkey,38.9637,35.2433,2020-03-12,1,0.0,,,,,POINT (35.2433 38.9637)
4524,Turkey,Turkey,Turkey,38.9637,35.2433,2020-03-13,5,4.0,,,,,POINT (35.2433 38.9637)
4525,Turkey,Turkey,Turkey,38.9637,35.2433,2020-03-14,5,0.0,,,,,POINT (35.2433 38.9637)
4526,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-04,1,1.0,,,,,POINT (-5.3536 36.1408)
4527,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-05,1,0.0,,,,,POINT (-5.3536 36.1408)
4528,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-06,1,0.0,,,,,POINT (-5.3536 36.1408)
4529,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-07,1,0.0,,,,,POINT (-5.3536 36.1408)
4530,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-08,1,0.0,,,,,POINT (-5.3536 36.1408)
4531,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-09,1,0.0,,,,,POINT (-5.3536 36.1408)
4532,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-10,1,0.0,,,1.0,1.0,POINT (-5.3536 36.1408)
4533,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-11,1,0.0,,,1.0,0.0,POINT (-5.3536 36.1408)
4534,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-12,1,0.0,,,1.0,0.0,POINT (-5.3536 36.1408)
4535,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-13,1,0.0,,,1.0,0.0,POINT (-5.3536 36.1408)
4536,Gibraltar,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-14,1,0.0,,,1.0,0.0,POINT (-5.3536 36.1408)
4537,"Bennington County, VT","Bennington County, VT",US,43.0279,-73.135,2020-03-08,1,1.0,,,,,POINT (-73.13500000000001 43.0279)
4538,"Bennington County, VT","Bennington County, VT",US,43.0279,-73.135,2020-03-09,1,0.0,,,,,POINT (-73.13500000000001 43.0279)
4539,"Carver County, MN","Carver County, MN",US,44.8254,-93.7842,2020-03-09,1,1.0,,,,,POINT (-93.7842 44.8254)
4540,"Charlotte County, FL","Charlotte County, FL",US,26.8946,-81.9098,2020-03-09,1,1.0,,,,,POINT (-81.9098 26.8946)
4541,"Cherokee County, GA","Cherokee County, GA",US,34.2515,-84.4803,2020-03-09,1,1.0,,,,,POINT (-84.4803 34.2515)
4542,"Collin County, TX","Collin County, TX",US,33.1795,-96.493,2020-03-09,1,1.0,,,,,POINT (-96.49299999999999 33.1795)
4543,"Jefferson County, KY","Jefferson County, KY",US,38.1938,-85.6435,2020-03-09,1,1.0,,,,,POINT (-85.6435 38.1938)
4544,"Jefferson Parish, LA","Jefferson Parish, LA",US,29.6499,-90.1121,2020-03-09,1,1.0,,,,,POINT (-90.1121 29.6499)
4545,"Shasta County, CA","Shasta County, CA",US,40.7909,-121.8474,2020-03-09,1,1.0,,,,,POINT (-121.8474 40.7909)
4546,"Spartanburg County, SC","Spartanburg County, SC",US,34.8606,-81.9535,2020-03-09,1,1.0,,,,,POINT (-81.95350000000001 34.8606)
4547,"Harrison County, KY","Harrison County, KY",US,38.4333,-84.3542,2020-03-09,2,2.0,,,,,POINT (-84.35420000000001 38.4333)
4548,"Johnson County, IA","Johnson County, IA",US,41.6699,-91.5984,2020-03-09,3,3.0,,,,,POINT (-91.5984 41.6699)
4549,"Berkshire County, MA","Berkshire County, MA",US,42.3118,-73.1822,2020-03-08,1,1.0,,,,,POINT (-73.18219999999999 42.3118)
4550,"Berkshire County, MA","Berkshire County, MA",US,42.3118,-73.1822,2020-03-09,1,0.0,,,,,POINT (-73.18219999999999 42.3118)
4551,"Davidson County, TN","Davidson County, TN",US,36.1343,-86.822,2020-03-08,1,1.0,,,,,POINT (-86.822 36.1343)
4552,"Davidson County, TN","Davidson County, TN",US,36.1343,-86.822,2020-03-09,1,0.0,,,,,POINT (-86.822 36.1343)
4553,"Douglas County, OR","Douglas County, OR",US,43.1261,-123.2492,2020-03-08,1,1.0,,,,,POINT (-123.2492 43.1261)
4554,"Douglas County, OR","Douglas County, OR",US,43.1261,-123.2492,2020-03-09,1,0.0,,,,,POINT (-123.2492 43.1261)
4555,"Fresno County, CA","Fresno County, CA",US,36.9859,-119.2321,2020-03-08,1,1.0,,,,,POINT (-119.2321 36.9859)
4556,"Fresno County, CA","Fresno County, CA",US,36.9859,-119.2321,2020-03-09,1,0.0,,,,,POINT (-119.2321 36.9859)
4557,"Harford County, MD","Harford County, MD",US,39.5839,-76.3637,2020-03-08,1,1.0,,,,,POINT (-76.36369999999999 39.5839)
4558,"Harford County, MD","Harford County, MD",US,39.5839,-76.3637,2020-03-09,1,0.0,,,,,POINT (-76.36369999999999 39.5839)
4559,"Hendricks County, IN","Hendricks County, IN",US,39.8065,-86.5401,2020-03-08,1,1.0,,,,,POINT (-86.5401 39.8065)
4560,"Hendricks County, IN","Hendricks County, IN",US,39.8065,-86.5401,2020-03-09,2,1.0,,,,,POINT (-86.5401 39.8065)
4561,"Hudson County, NJ","Hudson County, NJ",US,40.7453,-74.0535,2020-03-08,1,1.0,,,,,POINT (-74.0535 40.7453)
4562,"Hudson County, NJ","Hudson County, NJ",US,40.7453,-74.0535,2020-03-09,1,0.0,,,,,POINT (-74.0535 40.7453)
4563,"Johnson County, KS","Johnson County, KS",US,38.8454,-94.8521,2020-03-08,1,1.0,,,,,POINT (-94.85209999999999 38.8454)
4564,"Johnson County, KS","Johnson County, KS",US,38.8454,-94.8521,2020-03-09,1,0.0,,,,,POINT (-94.85209999999999 38.8454)
4565,"Kittitas County, WA","Kittitas County, WA",US,47.175,-120.9319,2020-03-08,1,1.0,,,,,POINT (-120.9319 47.175)
4566,"Kittitas County, WA","Kittitas County, WA",US,47.175,-120.9319,2020-03-09,1,0.0,,,,,POINT (-120.9319 47.175)
4567,"Manatee County, FL","Manatee County, FL",US,27.4799,-82.3452,2020-03-08,1,1.0,,,,,POINT (-82.34520000000001 27.4799)
4568,"Manatee County, FL","Manatee County, FL",US,27.4799,-82.3452,2020-03-09,2,1.0,,,,,POINT (-82.34520000000001 27.4799)
4569,"Marion County, OR","Marion County, OR",US,44.8446,-122.5927,2020-03-08,1,1.0,,,,,POINT (-122.5927 44.8446)
4570,"Marion County, OR","Marion County, OR",US,44.8446,-122.5927,2020-03-09,1,0.0,,,,,POINT (-122.5927 44.8446)
4571,"Okaloosa County, FL","Okaloosa County, FL",US,30.5773,-86.6611,2020-03-08,1,1.0,,,,,POINT (-86.6611 30.5773)
4572,"Okaloosa County, FL","Okaloosa County, FL",US,30.5773,-86.6611,2020-03-09,1,0.0,,,,,POINT (-86.6611 30.5773)
4573,"Polk County, GA","Polk County, GA",US,34.0132,-85.1479,2020-03-06,1,1.0,,,,,POINT (-85.14790000000001 34.0132)
4574,"Polk County, GA","Polk County, GA",US,34.0132,-85.1479,2020-03-07,1,0.0,,,,,POINT (-85.14790000000001 34.0132)
4575,"Polk County, GA","Polk County, GA",US,34.0132,-85.1479,2020-03-08,1,0.0,,,,,POINT (-85.14790000000001 34.0132)
4576,"Polk County, GA","Polk County, GA",US,34.0132,-85.1479,2020-03-09,1,0.0,,,,,POINT (-85.14790000000001 34.0132)
4577,"Riverside County, CA","Riverside County, CA",US,33.9533,-117.3961,2020-03-08,1,1.0,,,,,POINT (-117.3961 33.9533)
4578,"Riverside County, CA","Riverside County, CA",US,33.9533,-117.3961,2020-03-09,1,0.0,,,,,POINT (-117.3961 33.9533)
4579,"Shelby County, TN","Shelby County, TN",US,35.1269,-89.9253,2020-03-08,1,1.0,,,,,POINT (-89.92529999999999 35.1269)
4580,"Shelby County, TN","Shelby County, TN",US,35.1269,-89.9253,2020-03-09,1,0.0,,,,,POINT (-89.92529999999999 35.1269)
4581,"St. Louis County, MO","St. Louis County, MO",US,38.6103,-90.4125,2020-03-08,1,1.0,,,,,POINT (-90.41249999999999 38.6103)
4582,"St. Louis County, MO","St. Louis County, MO",US,38.6103,-90.4125,2020-03-09,1,0.0,,,,,POINT (-90.41249999999999 38.6103)
4583,"Suffolk County, NY","Suffolk County, NY",US,40.9849,-72.6151,2020-03-08,1,1.0,,,,,POINT (-72.6151 40.9849)
4584,"Suffolk County, NY","Suffolk County, NY",US,40.9849,-72.6151,2020-03-09,1,0.0,,,,,POINT (-72.6151 40.9849)
4585,"Ulster County, NY","Ulster County, NY",US,41.8586,-74.3118,2020-03-08,1,1.0,,,,,POINT (-74.31180000000001 41.8586)
4586,"Ulster County, NY","Ulster County, NY",US,41.8586,-74.3118,2020-03-09,1,0.0,,,,,POINT (-74.31180000000001 41.8586)
4587,"Volusia County, FL","Volusia County, FL",US,29.028000000000002,-81.0755,2020-03-08,1,1.0,,,,,POINT (-81.07550000000001 29.028)
4588,"Volusia County, FL","Volusia County, FL",US,29.028000000000002,-81.0755,2020-03-09,1,0.0,,,,,POINT (-81.07550000000001 29.028)
4589,"Fairfax County, VA","Fairfax County, VA",US,38.9085,-77.2405,2020-03-08,2,2.0,,,,,POINT (-77.2405 38.9085)
4590,"Fairfax County, VA","Fairfax County, VA",US,38.9085,-77.2405,2020-03-09,2,0.0,,,,,POINT (-77.2405 38.9085)
4591,"Rockingham County, NH","Rockingham County, NH",US,42.9931,-71.0498,2020-03-08,1,1.0,,,,,POINT (-71.0498 42.9931)
4592,"Rockingham County, NH","Rockingham County, NH",US,42.9931,-71.0498,2020-03-09,1,0.0,,,,,POINT (-71.0498 42.9931)
4593,"Washington, D.C.","Washington, D.C.",US,38.9072,-77.0369,2020-03-08,2,2.0,,,,,POINT (-77.0369 38.9072)
4594,"Washington, D.C.","Washington, D.C.",US,38.9072,-77.0369,2020-03-09,2,0.0,,,,,POINT (-77.0369 38.9072)
4595,"Montgomery County, PA","Montgomery County, PA",US,40.229,-75.3879,2020-03-08,4,4.0,,,,,POINT (-75.3879 40.229)
4596,"Montgomery County, PA","Montgomery County, PA",US,40.229,-75.3879,2020-03-09,5,1.0,,,,,POINT (-75.3879 40.229)
4597,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-03,1,1.0,,,,,POINT (-121.7195 37.6017)
4598,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-04,1,0.0,,,,,POINT (-121.7195 37.6017)
4599,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-05,1,0.0,,,,,POINT (-121.7195 37.6017)
4600,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-06,1,0.0,,,,,POINT (-121.7195 37.6017)
4601,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-07,2,1.0,,,,,POINT (-121.7195 37.6017)
4602,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-08,2,0.0,,,,,POINT (-121.7195 37.6017)
4603,"Alameda County, CA","Alameda County, CA",US,37.6017,-121.7195,2020-03-09,2,0.0,,,,,POINT (-121.7195 37.6017)
4604,"Broward County, FL","Broward County, FL",US,26.1901,-80.3659,2020-03-07,2,2.0,,,,,POINT (-80.3659 26.1901)
4605,"Broward County, FL","Broward County, FL",US,26.1901,-80.3659,2020-03-08,2,0.0,,,,,POINT (-80.3659 26.1901)
4606,"Broward County, FL","Broward County, FL",US,26.1901,-80.3659,2020-03-09,3,1.0,,,,,POINT (-80.3659 26.1901)
4607,"Lee County, FL","Lee County, FL",US,26.663,-81.9535,2020-03-07,2,2.0,,,,,POINT (-81.95350000000001 26.663)
4608,"Lee County, FL","Lee County, FL",US,26.663,-81.9535,2020-03-08,2,0.0,1.0,1.0,,,POINT (-81.95350000000001 26.663)
4609,"Lee County, FL","Lee County, FL",US,26.663,-81.9535,2020-03-09,2,0.0,1.0,0.0,,,POINT (-81.95350000000001 26.663)
4610,"Pinal County, AZ","Pinal County, AZ",US,32.8162,-111.2845,2020-03-07,2,2.0,,,,,POINT (-111.2845 32.8162)
4611,"Pinal County, AZ","Pinal County, AZ",US,32.8162,-111.2845,2020-03-08,2,0.0,,,,,POINT (-111.2845 32.8162)
4612,"Pinal County, AZ","Pinal County, AZ",US,32.8162,-111.2845,2020-03-09,2,0.0,,,,,POINT (-111.2845 32.8162)
4613,"Rockland County, NY","Rockland County, NY",US,41.1489,-73.983,2020-03-07,2,2.0,,,,,POINT (-73.983 41.1489)
4614,"Rockland County, NY","Rockland County, NY",US,41.1489,-73.983,2020-03-08,2,0.0,,,,,POINT (-73.983 41.1489)
4615,"Rockland County, NY","Rockland County, NY",US,41.1489,-73.983,2020-03-09,4,2.0,,,,,POINT (-73.983 41.1489)
4616,"Saratoga County, NY","Saratoga County, NY",US,43.0324,-73.936,2020-03-07,2,2.0,,,,,POINT (-73.93600000000001 43.0324)
4617,"Saratoga County, NY","Saratoga County, NY",US,43.0324,-73.936,2020-03-08,2,0.0,,,,,POINT (-73.93600000000001 43.0324)
4618,"Saratoga County, NY","Saratoga County, NY",US,43.0324,-73.936,2020-03-09,2,0.0,,,,,POINT (-73.93600000000001 43.0324)
4619,"Charleston County, SC","Charleston County, SC",US,32.7957,-79.7848,2020-03-07,1,1.0,,,,,POINT (-79.7848 32.7957)
4620,"Charleston County, SC","Charleston County, SC",US,32.7957,-79.7848,2020-03-08,1,0.0,,,,,POINT (-79.7848 32.7957)
4621,"Charleston County, SC","Charleston County, SC",US,32.7957,-79.7848,2020-03-09,1,0.0,,,,,POINT (-79.7848 32.7957)
4622,"Clark County, WA","Clark County, WA",US,45.7466,-122.5194,2020-03-07,1,1.0,,,,,POINT (-122.5194 45.7466)
4623,"Clark County, WA","Clark County, WA",US,45.7466,-122.5194,2020-03-08,1,0.0,,,,,POINT (-122.5194 45.7466)
